NC_025251.1,NC_009528.2,77.269,12063,2446,168,1,11900,1,11930,0.0,7713
NC_025251.1,LN879481.2,75.230,6621,1487,112,5357,11900,5378,11922,0.0,3696
NC_025251.1,JQ685970.1,74.899,6701,1524,103,5282,11900,5299,11923,0.0,3676
NC_025251.1,KF154997.1,74.914,6705,1516,118,5282,11900,5299,11923,0.0,3665
NC_025251.1,KF155002.1,74.921,6615,1519,102,5357,11900,5378,11923,0.0,3621
NC_025347.1,NC_025374.1,64.749,3302,766,254,9507,12608,9367,12470,1.29e-141,503
NC_025347.1,NC_025361.1,63.768,3381,741,278,9488,12590,10846,14020,5.18e-117,422
NC_025347.1,NC_003043.1,63.670,3292,766,253,9511,12590,10373,13446,5.84e-109,395
NC_025347.1,NC_006430.1,65.428,969,219,67,10051,10958,10022,10935,1.93e-45,184
NC_025347.1,NC_025343.1,63.356,1621,373,129,9517,11015,9686,11207,3.33e-43,177
NC_025348.1,NC_025404.1,67.265,6791,1563,401,8509,14958,8565,15036,0.0,1730
NC_025348.1,NC_025350.1,66.831,6883,1569,447,8536,15060,8330,14856,0.0,1615
NC_025348.1,NC_025343.1,66.628,6865,1617,410,8535,15061,8575,15103,0.0,1584
NC_025348.1,NC_002200.1,65.808,5045,1150,346,9401,14160,9262,14016,0.0,1004
NC_025348.1,NC_004074.1,65.944,4798,1114,300,9636,14170,9720,14260,0.0,1002
NC_025371.1,NC_002803.1,73.496,11304,2461,307,10,11082,16,11015,0.0,5614
NC_025371.1,NC_024473.1,66.851,3801,877,231,5575,9180,5490,9102,0.0,911
NC_025371.1,NC_025353.1,67.404,2982,709,163,5774,8622,5724,8575,0.0,776
NC_025371.1,NC_020803.1,65.540,3816,836,282,5390,8949,5746,9338,0.0,725
NC_025371.1,NC_022581.1,66.465,3146,730,199,5575,8565,6089,9064,0.0,704
NC_025389.1,NC_016136.1,65.296,4256,967,305,7135,11130,6934,10939,0.0,765
NC_025389.1,NC_003746.1,65.343,831,186,67,8694,9473,9484,10263,1.96e-33,144
NC_025389.1,NC_011542.1,65.625,544,112,41,8695,9201,8053,8558,1.36e-23,111
NC_025389.1,NC_005975.1,63.295,880,245,50,8448,9287,7567,8408,3.16e-18,94.2
NC_025389.1,NC_025253.1,70.635,126,27,8,8651,8771,7313,7433,2.33e-04,48.2
NC_025402.1,NC_003461.1,70.394,10839,2429,501,4951,15396,5149,15600,0.0,4023
NC_025402.1,NC_025360.1,64.882,4203,1000,303,9255,13219,10863,14827,0.0,668
NC_025402.1,NC_025352.1,64.466,2060,463,167,10549,12476,13613,15535,5.43e-79,296
NC_025402.1,NC_007454.1,63.003,3203,723,275,9637,12593,13297,16283,1.52e-78,294
NC_025402.1,NC_028249.1,62.895,3226,749,270,9635,12627,10073,13083,1.61e-74,281
KM254171.1,AJ786349.2,65.441,272,63,17,601,857,1524,1779,7.52e-07,55.6
KM254171.1,NC_024078.1,62.779,583,117,55,3874,4409,4391,4920,7.52e-07,55.6
KM254171.1,NC_006554.1,67.196,189,48,12,706,887,1627,1808,3.63e-04,45.9
KM254171.1,NC_000940.1,62.764,521,97,56,3625,4098,4093,4563,0.001,45.2
KM254171.1,KX000383.1,68.531,143,31,10,2262,2399,2838,2971,0.003,43.7
NC_025833.1,NC_013057.1,77.551,49,6,3,95,142,2629,2585,0.32,34.0
NC_025833.1,JQ613567.1,89.286,28,2,1,1694,1721,2580,2606,0.91,32.6
NC_025833.1,NC_003619.1,78.049,41,1,3,1643,1681,1647,1681,2.5,31.8
NC_025833.1,NC_025374.1,77.551,49,4,6,1656,1697,9003,9051,2.5,31.1
NC_025833.1,NC_004541.1,80.556,36,6,1,460,495,3526,3560,7.1,29.6
NC_028380.1,NC_023861.1,75.391,9411,1946,228,600,9809,14,9255,0.0,5319
NC_028380.1,KF006985.1,65.756,1428,313,108,8162,9506,6566,7900,8.05e-74,278
NC_028380.1,NC_022802.1,65.781,941,222,62,8548,9447,6691,7572,1.56e-46,187
NC_028380.1,NC_024770.1,63.840,1250,285,86,8253,9414,6843,8013,2.11e-43,177
NC_028380.1,NC_028964.1,62.692,1694,384,125,7850,9412,6511,8087,1.30e-41,170
NC_016990.2,NC_016992.1,89.785,19393,1873,59,10,19336,3,19353,0.0,21464
NC_016990.2,NC_016993.1,78.069,16260,3099,330,3303,19333,3333,19354,0.0,10773
NC_016990.2,NC_011549.1,74.520,13010,2708,379,3241,15951,3246,15947,0.0,6908
NC_016990.2,NC_016991.1,73.953,13184,2642,464,3201,15951,3069,15893,0.0,6735
NC_016990.2,NC_016996.1,70.649,13124,3008,502,3246,15950,2906,15604,0.0,5075
NC_011050.1,NC_002551.1,83.168,8365,1267,101,1,8305,1,8284,0.0,7157
NC_011050.1,NC_004541.1,80.705,8401,1396,146,17,8305,1,8288,0.0,6414
NC_011050.1,NC_025676.1,64.577,4960,1178,347,1028,5675,1169,5861,0.0,760
NC_011050.1,NC_019712.1,64.144,4836,1087,386,1100,5589,1244,5778,0.0,654
NC_011050.1,NC_027122.1,63.805,4810,1127,370,1101,5591,1168,5682,2.20e-167,589
AB426609.1,FJ445188.1,63.173,3826,926,285,3633,7232,3517,7085,1.72e-107,389
AB426609.1,NC_009996.1,64.570,1510,374,103,5815,7248,5549,6973,2.76e-58,225
AB426609.1,NC_015934.1,65.584,985,241,63,6379,7312,6566,7503,3.30e-46,186
AB426609.1,NC_001617.1,64.197,1282,333,75,6010,7231,5807,7022,9.23e-46,184
AB426609.1,NC_015940.1,62.890,1571,325,137,5786,7210,5992,7450,3.71e-38,159
NC_011550.1,NC_016993.1,81.965,16180,2705,149,3428,19502,3270,19341,0.0,13142
NC_011550.1,NC_016992.1,78.210,16292,3135,282,3439,19518,3265,19353,0.0,10919
NC_011550.1,NC_011549.1,74.496,13033,2713,373,3439,16164,3253,15981,0.0,6920
NC_011550.1,NC_016991.1,74.040,13120,2717,437,3432,16164,3110,15927,0.0,6708
NC_011550.1,NC_016996.1,71.353,13129,2943,501,3448,16164,2917,15639,0.0,5403
NC_012561.1,NC_003908.1,75.176,11678,2529,205,25,11526,1,11484,0.0,6556
NC_012561.1,HM147986.1,71.407,11447,2701,351,1,11143,1,11179,0.0,4757
NC_012561.1,NC_003899.1,73.913,5083,1150,115,1,4996,1,4994,0.0,2589
NC_012561.1,HM147984.1,67.090,6068,1434,326,5566,11317,5769,11589,0.0,1534
NC_012561.1,NC_001547.1,67.165,5887,1377,319,5743,11316,5940,11583,0.0,1508
NC_009026.2,NC_009028.2,66.916,6559,1416,451,4613,10807,4579,10747,0.0,1577
NC_009026.2,NC_001563.2,66.715,6177,1434,388,4623,10470,4609,10492,0.0,1429
NC_009026.2,NC_006551.1,66.299,5976,1382,388,4674,10324,4666,10334,0.0,1294
NC_009026.2,NC_001437.1,65.759,6133,1473,393,4674,10470,4668,10509,0.0,1196
NC_009026.2,NC_012534.1,65.681,5950,1482,339,4607,10276,4591,10260,0.0,1170
NC_013135.1,NC_024473.1,64.599,2209,536,152,7053,9141,5689,7771,1.30e-91,337
NC_013135.1,NC_022755.1,65.088,1816,386,153,7041,8742,5419,7100,2.53e-81,303
NC_013135.1,NC_022580.1,65.648,1473,321,109,7338,8722,7482,8857,2.11e-76,287
NC_013135.1,NC_022581.1,64.637,1790,414,129,7061,8746,6295,7969,4.63e-75,282
NC_013135.1,NC_020803.1,64.062,1856,416,137,7034,8742,6105,7856,3.86e-70,265
NC_014470.1,NC_004718.3,79.023,28150,4946,576,1,27658,73,27755,0.0,19752
NC_014470.1,NC_009021.1,66.126,12198,2703,864,9716,21207,9369,20843,0.0,2557
NC_014470.1,DQ648794.1,65.852,12241,2688,909,9717,21224,9986,21467,0.0,2422
NC_014470.1,NC_009020.1,65.584,10472,2490,670,11435,21346,11823,21740,0.0,2008
NC_014470.1,NC_003045.1,64.622,12047,2613,992,8511,19754,8577,19777,0.0,1822
JF416960.1,NC_001672.1,72.419,10569,2421,313,5,10332,86,10401,0.0,4780
JF416960.1,NC_001809.1,71.648,11082,2457,391,5,10694,83,10871,0.0,4726
JF416960.1,NC_003687.1,70.083,11114,2575,422,1,10694,56,10839,0.0,4095
JF416960.1,NC_023439.1,66.933,6003,1383,389,4567,10256,4647,10360,0.0,1418
JF416960.1,NC_023424.1,66.729,5927,1384,387,4636,10256,4710,10354,0.0,1346
