DQ010921.1,KC461237.1,99.888,25796,24,3,3335,29125,3562,29357,0.0,38226
DQ010921.1,KC461235.1,99.868,25796,29,3,3335,29125,3562,29357,0.0,38207
DQ010921.1,KC175339.1,99.880,25734,26,3,3335,29063,3537,29270,0.0,38127
DQ010921.1,JQ408981.1,99.757,21389,43,3,3335,24714,3562,24950,0.0,31594
DQ010921.1,KY063616.1,88.293,26027,2691,197,3333,29147,3408,29290,0.0,27329
NC_010800.1,EU095850.1,100.000,27657,0,0,1,27657,1,27657,0.0,41097
NC_010800.1,GQ427173.1,96.948,27293,784,36,1,27276,1,27261,0.0,37450
NC_010800.1,GQ427175.1,95.716,27710,1114,33,1,27657,1,27690,0.0,36788
NC_010800.1,GQ427174.1,95.618,27319,1117,52,1,27276,1,27282,0.0,36146
NC_010800.1,GQ427176.1,95.033,27319,1265,62,1,27276,1,27270,0.0,35538
FJ376619.2,NC_011547.1,100.000,26487,0,0,1,26487,1,26487,0.0,39361
FJ376619.2,FJ376620.1,97.799,26487,571,4,1,26487,1,26475,0.0,37198
FJ376619.2,NC_016991.1,74.747,26036,4853,1004,1,25184,1,25166,0.0,14052
FJ376619.2,JQ065044.1,74.747,26036,4853,1004,1,25184,1,25166,0.0,14052
FJ376619.2,NC_011549.1,81.369,16440,2752,220,3198,19483,3252,19534,0.0,12957
NC_011550.1,FJ376622.1,100.000,26552,0,0,1,26552,1,26552,0.0,39458
NC_011550.1,NC_016993.1,81.965,16180,2705,149,3428,19502,3270,19341,0.0,13141
NC_011550.1,JQ065046.1,81.965,16180,2705,149,3428,19502,3270,19341,0.0,13141
NC_011550.1,MG812375.1,76.882,21105,4096,507,3427,24135,3198,23915,0.0,13067
NC_011550.1,MG812377.1,76.672,21103,4147,497,3427,24135,3179,23899,0.0,12910
FJ647219.1,FJ647226.1,99.889,31427,35,0,1,31427,23,31449,0.0,46571
FJ647219.1,FJ647221.1,96.174,31443,1157,23,1,31427,20,31432,0.0,42256
FJ647219.1,FJ647220.1,95.400,31457,1363,45,1,31427,9,31411,0.0,41366
FJ647219.1,FJ647222.1,99.047,25403,229,8,1,25397,1,25396,0.0,36849
FJ647219.1,FJ647227.1,98.925,25386,260,8,18,25397,1,25379,0.0,36764
GU553362.1,GU553361.1,99.925,29264,22,0,1,29264,1,29264,0.0,43409
GU553362.1,HQ012372.1,98.977,29222,284,9,43,29255,1,29216,0.0,42313
GU553362.1,HQ392470.1,94.359,29286,1586,36,5,29255,1,29255,0.0,37381
GU553362.1,HQ012371.1,92.568,29292,2127,36,1,29264,1,29270,0.0,35461
GU553362.1,HQ012368.1,92.177,29312,2177,54,1,29256,1,29252,0.0,35083
HM245925.1,NC_023760.1,100.000,28941,0,0,1,28941,1,28941,0.0,43005
HM245925.1,MF113046.1,91.573,29038,2193,126,1,28941,1,28881,0.0,34064
HM245925.1,HM245926.1,91.016,29031,2359,132,1,28941,1,28872,0.0,33443
HM245925.1,NC_030292.1,75.253,28205,5545,853,1,27585,1,27390,0.0,15783
HM245925.1,KM347965.1,75.253,28205,5545,853,1,27585,1,27390,0.0,15783
HQ462571.1,KP202848.1,99.958,28597,12,0,1,28597,1,28597,0.0,42452
HQ462571.1,KC962433.1,99.944,28580,16,0,1,28580,1,28580,0.0,42412
HQ462571.1,DQ811788.1,99.947,28571,15,0,12,28582,1,28571,0.0,42402
HQ462571.1,KU729220.1,99.881,28544,23,3,27,28564,1,28539,0.0,42295
HQ462571.1,DQ811789.2,99.839,28544,40,1,27,28564,1,28544,0.0,42252
JN183883.1,HQ392469.1,92.427,29287,2098,70,1,29221,1,29233,0.0,35284
JN183883.1,HQ012371.1,92.316,29282,2142,71,4,29222,25,29261,0.0,35181
JN183883.1,HQ392472.1,92.253,29289,2144,73,1,29222,3,29233,0.0,35094
JN183883.1,FJ938059.1,92.154,29300,2180,65,1,29222,19,29277,0.0,35080
JN183883.1,FJ938052.1,92.210,29294,2175,57,1,29222,28,29286,0.0,35067
JN129834.1,KF923920.1,99.668,30722,81,2,1,30710,1,30713,0.0,45287
JN129834.1,KF923914.1,99.661,30722,83,2,1,30710,1,30713,0.0,45280
JN129834.1,KY554974.1,99.635,30722,91,2,1,30710,1,30713,0.0,45250
JN129834.1,KY554975.1,99.632,30678,92,2,1,30666,1,30669,0.0,45182
JN129834.1,KF923925.1,99.551,30722,117,2,1,30710,1,30713,0.0,45154
JQ065047.1,NC_016994.1,100.000,26077,0,0,1,26077,1,26077,0.0,38752
JQ065047.1,FJ376620.1,67.428,13042,2821,859,7012,19326,7056,19397,0.0,3384
JQ065047.1,NC_011547.1,67.346,13043,2822,866,7012,19322,7062,19399,0.0,3343
JQ065047.1,NC_039208.1,66.654,12910,2752,872,7130,19309,7235,19321,0.0,3052
JQ065047.1,JQ065043.2,66.654,12910,2752,872,7130,19309,7235,19321,0.0,3052
KF268338.1,KF268337.1,99.987,31294,4,0,1,31294,1,31294,0.0,46490
KF268338.1,KF268339.1,99.981,31283,6,0,5,31287,1,31283,0.0,46466
KF268338.1,FJ647218.1,99.917,31285,26,0,3,31287,1,31285,0.0,46395
KF268338.1,KF268336.1,99.888,31294,35,0,1,31294,1,31294,0.0,46374
KF268338.1,FJ647225.1,99.888,31290,35,0,5,31294,1,31290,0.0,46369
KF514433.1,KF514432.1,99.761,27159,44,1,1,27159,1,27138,0.0,40133
KF514433.1,JX503061.1,99.540,27165,125,0,1,27165,12,27176,0.0,39904
KF514433.1,JX503060.1,99.518,27168,126,2,1,27165,48,27213,0.0,39892
KF514433.1,KY369912.1,99.315,27168,181,2,1,27165,3,27168,0.0,39682
KF514433.1,KY684760.1,99.301,27168,185,2,1,27165,47,27212,0.0,39667
KF530111.1,KF530108.1,99.949,27410,14,0,1,27410,1,27410,0.0,40681
KF530111.1,KF530104.1,99.945,27410,15,0,1,27410,1,27410,0.0,40676
KF530111.1,KF530109.1,99.923,27410,21,0,1,27410,1,27410,0.0,40654
KF530111.1,KF530113.1,99.916,27410,23,0,1,27410,1,27410,0.0,40647
KF530111.1,KF530105.1,99.420,27413,156,1,1,27410,1,27413,0.0,40147
KF530095.1,KF530089.1,99.846,30605,44,1,1,30602,5,30609,0.0,45307
KF530095.1,KF530068.1,99.591,30581,113,4,11,30588,1,30572,0.0,44983
KF530095.1,KF923920.1,99.340,30605,187,4,1,30602,10,30602,0.0,44735
KF530095.1,KF923914.1,99.333,30605,189,4,1,30602,10,30602,0.0,44727
KF530095.1,KY554975.1,99.311,30605,196,4,1,30602,10,30602,0.0,44702
KF530099.1,KF530068.1,99.765,30578,66,1,1,30578,1,30572,0.0,45176
KF530099.1,KF530089.1,99.699,30581,89,2,1,30578,15,30595,0.0,45102
KF530099.1,KF923920.1,99.509,30578,141,1,1,30578,20,30588,0.0,44888
KF530099.1,KF923914.1,99.503,30578,143,1,1,30578,20,30588,0.0,44880
KF530099.1,KY554975.1,99.480,30578,150,1,1,30578,20,30588,0.0,44855
KF530123.1,JN183882.1,94.427,29230,1496,65,1,29123,39,29242,0.0,37389
KF530123.1,KY566210.1,92.183,29231,2144,76,1,29123,70,29267,0.0,34942
KF530123.1,KY566209.1,92.173,29231,2147,76,1,29123,152,29349,0.0,34930
KF530123.1,HQ012372.1,91.669,29251,2253,80,1,29123,21,29215,0.0,34432
KF530123.1,HQ012368.1,91.368,29239,2357,85,1,29123,63,29250,0.0,34108
KC461236.1,KC461235.1,99.908,29357,27,0,1,29357,1,29357,0.0,43525
KC461236.1,KC461237.1,99.884,29359,30,3,1,29357,1,29357,0.0,43501
KC461236.1,KC175339.1,99.915,29270,25,0,26,29295,1,29270,0.0,43403
KC461236.1,JQ408981.1,99.804,24950,43,1,1,24944,1,24950,0.0,36898
KC461236.1,GQ152141.1,92.264,25467,1876,53,1,25422,1,25418,0.0,30518
KF411040.1,KX236013.1,93.707,27779,1538,124,1,27663,1,27685,0.0,34759
KF411040.1,KP790145.1,93.463,27751,1655,94,1,27662,1,27681,0.0,34478
KF411040.1,KX236009.1,93.324,27755,1678,105,1,27663,1,27672,0.0,34336
KF411040.1,KX275392.1,93.239,27777,1672,125,1,27663,1,27685,0.0,34269
